text,label1,label2,label3,labeled_list
"Bom dia. Estou preocupada com a minha diabetes. Estou fazendo tudo: não como doces, evito tudo de carboidratos, e ela não está abaixando mais que 150. Faço a última refeição às 19 horas. Não posso ir no médico porque aqui só atendem com COVID-19. Nossa, estou muito triste.",tristeza,nan,nan,['tristeza']
"Pessoal, fiz um bolinho que vi aqui no grupo com farinha de aveia, banana, maçã e canela, acabei comendo demais e passo nervoso todo dia com meus filhos. Hoje quebraram espelho e sujam a casa 24h. Me ajudem, tem algo pra baixar logo? Faz 1h30 que eu comi e tomei, em seguida, 20 unidades de insulina NPH e agora um Metformina no desespero. Meus dextros têm estado bons, mas eu estou gastando todas as fitinhas do aparelho no desespero, principalmente na madrugada, com hipoglicemia.",nervosismo,nan,nan,['nervosismo']
Alguém conhece algum remédio caseiro pelo qual melhorou da diabetes?,curiosidade,nan,nan,['curiosidade']
"Gente, minha glicemia está caindo o tempo todo, estou tendo que comer, comer e comer. O que eu faço?",nan,nan,nan,['neutro']
Boa noite. Esteatose hepática tem cura? Ou apenas controle?,nan,nan,nan,['neutro']
"Gente, passei mal hoje. Acordei sentindo calafrios, dificuldade de falar, mãos e pés rígidos, e corpo e a cabeça pesada. Horrível. O que pode ter sido, alguém tem um palpite?",nan,nan,nan,['neutro']
"Quando eu estava com a glicemia super alta, o vaso sanitário ficava cheio de formiga após fazer xixi. Hoje estou com a glicemia normal.",nan,nan,nan,['neutro']
"Cada vez que vou ao médico, escuto a mesma coisa e nada da dor nos pés passar.",nan,nan,nan,['neutro']
É normal ter pontadas no peito?,nan,nan,nan,['neutro']
"Boa tarde. Glicemia 179 depois que tomei café da manha, está alta?",nan,nan,nan,['neutro']
"Amigos, podemos comer melancia e banana?",nan,nan,nan,['neutro']
Vocês sabem de alguma vitamina que o diabético pode tomar?,curiosidade,nan,nan,['curiosidade']
"Minha filha é DM 1 desde os sete anos de idade, hoje tem 23. Há um mês, está tendo hipoglicemia, já chegou até desmaiar, e está sem insulina nenhuma no momento. O que dizer sobre isso?",medo,nan,nan,['medo']
"Gente, como substituir macarrão e arroz no almoço?",nan,nan,nan,['neutro']
Bom dia. Gostaria de saber alguma coisa natural para abaixar a diabetes.,curiosidade,nan,nan,['curiosidade']
"Alguém poderia dizer se é normal, a minha sobrinha vai fazer 14 anos e a glicose dela está dando 109. É pré-diabetes? Mais alguém descobriu isso?",nan,nan,nan,['neutro']
"Boa noite, amigos. Alguém usa o adoçante estévia?",curiosidade,nan,nan,['curiosidade']
Bom dia. Quais os benefícios do limão para os diabéticos?,curiosidade,nan,nan,['curiosidade']
"Amiga, eu fui a uma nutricionista e minha diabetes voltou ao normal. Ela me deu uma dieta de não comer pão, nem açúcar, e arroz e feijão só 2 colheres. No almoço e no jantar, faço uma sopa de legumes com frango, e durante o dia como 1 ou 2 frutas e bebo bastante água. Para essa dor toda, vou fazer pilates, dizem que é muito bom. Mas a idade também ajuda, não sei sua idade.",percepção,zelo,alívio,"['percepção', 'zelo', 'alívio']"
O cuscuz faz mal pra quem tem diabetes?,curiosidade,nan,nan,['curiosidade']
É possível tratar cetoacidose em casa?,curiosidade,nan,nan,['curiosidade']
Quais são os sintomas de cetoacidose?,curiosidade,nan,nan,['curiosidade']
"Pessoal, estou arrotando muito e liberando tantos gases que até a parceira não quer transar. São efeitos ou sintomas de diabetes?",aborrecimento,constrangimento,curiosidade,"['aborrecimento', 'constrangimento', 'curiosidade']"
"Visão está muito ruim, só sombra. Alguém já passou por isso e se recuperou?",curiosidade,tristeza,medo,"['curiosidade', 'tristeza', 'medo']"
Qual é a participação que os medicamentos têm no tratamento da neuropatia?,curiosidade,nan,nan,['curiosidade']
O cabelo de vocês também ficou fraco? Ou só o meu?,curiosidade,medo,nan,"['curiosidade', 'medo']"
"Amigos, boa tarde. Alguém pode me ajudar indicando um medicamento para má circulação?",curiosidade,nan,nan,['curiosidade']
Boa noite. Tenho dor de cabeça quase todos os dias. A cardiologista diz que é da diabetes e a endocrinologista diz que não é. Mais alguém assim?,curiosidade,confusão,nervosismo,"['curiosidade', 'confusão', 'nervosismo']"
"Melancia, podemos?",curiosidade,nan,nan,['curiosidade']
"Alguém pode me dizer se, caso a pessoa estiver com a diabetes alta, ela perde peso?",curiosidade,confusão,nan,"['curiosidade', 'confusão']"
"Coca-Cola Zero ou cerveja zero, quem tem diabetes pode tomar?",curiosidade,nan,nan,['curiosidade']
"Olá, amigos. Estou com a diabetes alta, está 428. Já tomei 15 unidades da regular e não quer abaixar, o que devo fazer? Não quero ir ao médico por causa desse vírus. Me ajudem aí, amigos.",aborrecimento,curiosidade,nervosismo,"['aborrecimento', 'curiosidade', 'nervosismo']"
"Uma dúvida: quando vocês medem a glicose em jejum, vocês medem com 8 horas ou 12 horas de jejum?",curiosidade,nan,nan,['curiosidade']
"Metformina só vai dar dor de barriga se você comer besteira! Metformina não emagrece, o que emagrece é a sua dieta!",desaprovação,percepção,nan,"['desaprovação', 'percepção']"
Será que o diabético pode comer linguiça de frango?,curiosidade,nan,nan,['curiosidade']
"Boa noite, obrigado por ter me aceitado. Gostaria de fazer um tratamento dentário, uma extração. O açúcar deve estar por quanto para poder fazer a extração?",curiosidade,percepção,nan,"['curiosidade', 'percepção']"
"Por favor, gostaria de saber se pode dar insulina NPH e regular para crianças e se alguém aí usa essas dadas pelo SUS.",curiosidade,confusão,zelo,"['curiosidade', 'confusão', 'zelo']"
Diabéticos podem comer manga?,curiosidade,nan,nan,['curiosidade']
Eu tenho diabetes faz três anos e ainda não consegui controlar.,decepção,percepção,nan,"['decepção', 'percepção']"
O que é bom para abaixar a diabetes?,curiosidade,nan,nan,['curiosidade']
"Bom dia, grupo! De manhã enxergo tudo embaçado, acontece com mais alguém?",curiosidade,percepção,nervosismo,"['curiosidade', 'percepção', 'nervosismo']"
"Olá, pessoal. Minha mãe sente uma coceira horrível na cabeça, ela coça e depois fica queimando. Ela é diabética e o médico diz que é da insulina. Alguém mais tem coceira insuportável na cabeça, seu médico receitou algo?",curiosidade,percepção,nan,"['curiosidade', 'percepção']"
"Oi, gente. A prática de exercício físico pode ajudar na redução do nível de açúcar no sangue?",curiosidade,nan,nan,['curiosidade']
"Por favor, alguém sabe me dizer qual o máximo de Glibenclamida 5mg que um diabético que só toma esse remédio pode tomar por dia?",curiosidade,nan,nan,['curiosidade']
Será que o diabético pode comer batata doce ou inhame?,curiosidade,nan,nan,['curiosidade']
Boa noite! Diabético pode comer creme de leite?,curiosidade,nan,nan,['curiosidade']
"E quanto ao pão, que é um alimento milenar. Vocês usam ou substituem?",curiosidade,nan,nan,['curiosidade']
Seu emotivo altera sua glicemia?,curiosidade,nan,nan,['curiosidade']
"Comi um almoço sem muito carboidrato e apliquei a insulina, na hora que fui lanchar, medi e tava 315. Aí, eu tomei um chá para abaixar, e comi uma maçã e fui fazer exercício. Fiz exercício e fui medir agora, tava 380. Não sei por que ela está assim, não fiz nada para aumentar tanto, eu também não passei estresse.",decepção,tristeza,nervosismo,"['decepção', 'tristeza', 'nervosismo']"
"Oi, boa noite, pessoal. Tomar suco com adoçante de sucralose pode?",curiosidade,nan,nan,['curiosidade']
Temos que comer de três em três horas ou comer quando sentir fome? Alguém come feijão e a glicemia aumenta?,curiosidade,nan,nan,['curiosidade']
"Boa noite, pessoal. Alguém me orienta: se eu comer 4 quiabos cozidos no vapor, em jejum, pela manhã, faz o mesmo efeito de beber a água de quiabo em jejum? Porque já tentei de todas as formas beber essa água, mas não consigo e, quando consigo, ponho pra fora.",curiosidade,decepção,nojo,"['curiosidade', 'decepção', 'nojo']"
"Bom dia! Estou até agora sem dormir, com uma diarreia violenta. Me digam, será que algum desses remédios que tomo causa isso? Eu tomo insulina, Losartana, Hidroclorotiazida, Atenolol e Sinvastatina.",curiosidade,aborrecimento,nervosismo,"['curiosidade', 'aborrecimento', 'nervosismo']"
"Pessoal, estou com enjoo de tanto comer ovo. Hoje comi, sem gosto, quase vomitando. É ovo de manhã no café, ovo no almoço, ovo no jantar. Eu quero ir ao mercado, só que estou passando mal direto e tenho medo de morrer na rua. Fora outra coisa, tive febre alta, dor de garganta, fraqueza profunda e essas pernas que formigam, mesmo a diabetes estando controlada.",decepção,tristeza,nojo,"['decepção', 'tristeza', 'nojo']"
Quando é que a gente sabe que tem diabetes tipo 1 ou 2? Pois tem 8 anos que sou e até agora não sei o tipo da minha.,curiosidade,confusão,nan,"['curiosidade', 'confusão']"
A diabetes enfraquece os dentes?,curiosidade,nan,nan,['curiosidade']
"Oi, pessoal. Teste de glicose 127 após o almoço, isso é bom?",curiosidade,percepção,nan,"['curiosidade', 'percepção']"
Como o profissional de educação física pode atuar na prevenção (pré-diabetes e 5 anos de diabetes)?,curiosidade,nan,nan,['curiosidade']
"Dosagem hemoglobina glicada HBA1C 5,8 o que significa?",curiosidade,nan,nan,['curiosidade']
"Olá. Alguém, depois que começou tomar Metformina, ficou com a barriga grande e tem enjoos? Por que acontece isso?",curiosidade,percepção,nan,"['curiosidade', 'percepção']"
"Hoje fiz ovo no molho de açafrão com bastante cheiro verde e cebola. ❤️ Bom almoço, amigos. ❤️",entusiasmo,alegria,orgulho,"['entusiasmo', 'alegria', 'orgulho']"
"Por causa da diabetes, vocês também têm alguns probleminhas na pele?",curiosidade,nan,nan,['curiosidade']
Alguém tem ou teve Capsulite adesiva (ombro congelado) causado pela diabetes?,curiosidade,nan,nan,['curiosidade']
"Pedi um chá para abaixar a glicose numa loja de produtos, queriam vender um que chama cipó de algo que não lembro agora. Mas é 100 reais o quilo, parece um cipó mesmo. Alguém conhece?",curiosidade,confusão,nan,"['curiosidade', 'confusão']"
Quem é pré-diabético 1 pode comer tapioca de queijo branco?,curiosidade,nan,nan,['curiosidade']
"Amigas e amigos, vi o vídeo e queria compartilhar com vocês. Estou usando para abaixar a glicose e a pressão. Estou usando, na comida, o curry e o açafrão, maravilhoso.",otimismo,zelo,entusiasmo,"['otimismo', 'zelo', 'entusiasmo']"
"Bom dia. A minha sobrinha é diabética do tipo 2 e ela, neste momento, está com muita dor de cabeça, não consegue dormir, tonturas, visão turva e fortes dores no estômago. O que posso fazer para reduzir as dores?",curiosidade,zelo,nervosismo,"['curiosidade', 'zelo', 'nervosismo']"
"Boa noite. Minha tia está com pneumonia, ela é idosa e portadora de alzhmeier e diabetes. Está tomando corticoide, e a diabetes está 385, vocês sabem dizer se predisona aumenta a glicose?",curiosidade,zelo,nervosismo,"['curiosidade', 'zelo', 'nervosismo']"
Alguém mais sente cãibras nas pernas e nos pés?,curiosidade,nan,nan,['curiosidade']
Existe algum remédio natural?,curiosidade,nan,nan,['curiosidade']
Alguém sabe me dizer se amendoim sem pele faz mal pra diabetes?,curiosidade,nan,nan,['curiosidade']
"Hoje estou sentido pressão no dedos, vocês sentem isso?",curiosidade,percepção,nan,"['curiosidade', 'percepção']"
"Bom dia, grupo! Gostaria de saber se o diabético pode tomar suco de amora sem açúcar.",curiosidade,nan,nan,['curiosidade']
"Gente, minha glicose em jejum deu 134, estou sem remédio há 2 dias. Está ruim ou está bom?",curiosidade,nan,nan,['curiosidade']
Alguém mais tem sudorese e coriza quando a glicose sobe?,curiosidade,nan,nan,['curiosidade']
"Oi, pessoal. Minha glicemia já chegou a 487 e depois que entrei no grupo melhorou muito, só que, quando chega a mais ou menos 150 ou 130, eu tenho tremedeira e fico zonza. Acho que meu organismo acostumou com ela alta, né? E agora, o que será que devo fazer?",curiosidade,confusão,percepção,"['curiosidade', 'confusão', 'percepção']"
"Bom dia. Eu me acidentei, sou diabético tipo 1. O que posso passar em cima do ferimento? Me ajudem.",curiosidade,medo,nan,"['curiosidade', 'medo']"
Bom dia. Eu gostaria de saber o que é pior: uma hiper ou uma hipoglicemia?,curiosidade,nan,nan,['curiosidade']
Quais as fontes de gorduras benéficas? Em quais alimentos eu encontro?,curiosidade,nan,nan,['curiosidade']
"Gente, dor no corpo é por causa da diabetes? O que fazer?",curiosidade,nan,nan,['curiosidade']
"Boa noite! Faço uso de Glifage, agora à noite, por volta das 20h, depois da caminhada, minha glicemia deu 101. Está boa?",curiosidade,nan,nan,['curiosidade']
"Boa tarde, meus amigos. Como podem ver, fiz o exame e deu 180, já chegou a 347. Hoje medi após o almoço e estava em 105. É possível, sim, reverter esta doença.",alegria,orgulho,otimismo,"['alegria', 'orgulho', 'otimismo']"
"Gente, boa noite. Eu mudei a minha alimentação, tirando todos os carboidratos, e estou consumindo quinoa, aveia, legumes e centeio, e estou com o intestino preso.",decepção,percepção,nan,"['decepção', 'percepção']"
"Boa tarde para todos! Acontece comigo da glicemia, mesmo estando alta (230) e corrigindo com água de limão, quando chega por volta de 2:20 da madrugada, cai para 77, 75. Se eu deixar sem correção, já foi a 66, 57. Acontece com vocês? O que vocês fazem? Tem ocorrido com frequência, uns 4 dias seguidos.",curiosidade,confusão,surpresa,"['curiosidade', 'confusão', 'surpresa']"
"Já tive várias vezes, só quem passa por isso sabe como é ruim. Mesmo tendo comido 2 fatias de pão sem açúcar, aconteceu comigo. É como se você estivesse morrendo.",decepção,tristeza,nan,"['decepção', 'tristeza']"
"Boa noite à todos. Ontem minha glicemia estava 206. Eu tava tomando Metformina 500, um cedo outro à noite. E meu médico não está mais atendendo os pacientes por causa do COVID-19, ele é de idade. Então hoje resolvi comprar o Glifage XR 500 para ver se melhora. Amanhã vou medir para ver, porque ele age mais tempo no corpo. Será que fiz bem?",curiosidade,confusão,nervosismo,"['curiosidade', 'confusão', 'nervosismo']"
"Alguém aí faz uso de Glifage 500 mg? Vou começar a tomar e queria saber de quem faz uso como é, se sente algo.",curiosidade,nan,nan,['curiosidade']
"Olá, pessoal. Eu não sei se sou diabética ainda, qual exame devo fazer para confirmar? Hoje medi minha glicemia após ter tomando remédio para tireoide e deu 103.",curiosidade,nervosismo,nan,"['curiosidade', 'nervosismo']"
"Alguém sabe me falar se posso comer omelete com aveia? Antes de descobrir essa doença, eu comia antes de praticar atividades físicas. Agora não sei se posso comer.",curiosidade,confusão,nan,"['curiosidade', 'confusão']"
"Estou me sentindo muito cheio, será o fígado pedindo socorro?",curiosidade,nan,nan,['curiosidade']
"Entre Xigduo, Jardiance e outros dessa linha, qual faz efeito melhor?",curiosidade,nan,nan,['curiosidade']
